# Title: Southern Hemisphere Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
190811,-0.33
190812,-0.35
190901,-0.47
190902,-0.37
190903,-0.32
190904,-0.38
190905,-0.39
190906,-0.35
190907,-0.38
190908,-0.28
190909,-0.32
190910,-0.26
190911,-0.36
190912,-0.48
191001,-0.44
191002,-0.42
191003,-0.45
191004,-0.33
191005,-0.28
191006,-0.15
191007,-0.20
191008,-0.22
191009,-0.26
191010,-0.44
191011,-0.40
191012,-0.49
191101,-0.39
191102,-0.50
191103,-0.54
191104,-0.50
191105,-0.52
191106,-0.53
191107,-0.36
191108,-0.31
191109,-0.35
191110,-0.25
191111,-0.11
191112,-0.04
191201,-0.12
191202,-0.04
191203,0.02
191204,-0.12
191205,-0.20
191206,-0.22
191207,-0.19
191208,-0.24
191209,-0.27
191210,-0.25
191211,-0.15
191212,-0.24
191301,-0.19
191302,-0.19
191303,-0.33
191304,-0.26
191305,-0.30
191306,-0.20
191307,-0.14
191308,-0.05
191309,-0.23
191310,-0.13
191311,-0.12
191312,-0.07
191401,-0.03
191402,-0.03
191403,-0.08
191404,-0.10
191405,-0.14
191406,-0.09
191407,-0.06
191408,-0.12
191409,-0.09
191410,-0.10
191411,0.09
191412,-0.02
191501,-0.12
191502,0.04
191503,0.09
191504,0.18
191505,-0.01
191506,-0.09
191507,-0.03
191508,-0.11
191509,-0.07
191510,-0.08
191511,-0.09
191512,-0.12
191601,-0.13
191602,-0.08
191603,-0.12
191604,-0.12
191605,-0.14
191606,-0.18
191607,-0.31
191608,0.00
191609,-0.18
191610,-0.25
191611,-0.39
191612,-0.43
191701,-0.51
191702,-0.53
191703,-0.53
191704,-0.34
191705,-0.36
191706,-0.36
191707,-0.09
191708,-0.01
191709,-0.09
191710,-0.20
191711,-0.33
191712,-0.18
191801,-0.29
191802,-0.23
191803,-0.30
191804,-0.29
191805,-0.21
191806,-0.24
191807,-0.18
191808,-0.15
191809,-0.11
191810,-0.02
191811,0.05
191812,0.05
191901,0.02
191902,-0.06
191903,-0.03
191904,0.15
191905,-0.08
191906,-0.24
191907,-0.25
191908,-0.44
191909,-0.25
191910,-0.38
191911,-0.27
191912,-0.22
192001,-0.28
192002,-0.24
192003,-0.29
192004,-0.29
192005,-0.27
192006,-0.34
192007,-0.30
192008,-0.15
192009,-0.02
192010,-0.04
192011,-0.05
192012,-0.16
192101,-0.20
192102,-0.24
192103,-0.30
192104,-0.36
192105,-0.21
192106,-0.28
192107,-0.14
192108,-0.05
192109,-0.12
192110,-0.05
192111,-0.15
192112,-0.14
192201,-0.27
192202,-0.23
192203,-0.16
192204,-0.16
192205,-0.37
192206,-0.31
192207,-0.30
192208,-0.32
192209,-0.18
192210,-0.21
192211,-0.02
192212,-0.24
192301,-0.29
192302,-0.21
192303,-0.24
192304,-0.20
192305,-0.16
192306,-0.21
192307,-0.33
192308,-0.43
192309,-0.38
192310,-0.34
192311,-0.17
192312,-0.03
192401,-0.14
192402,-0.15
192403,-0.14
192404,-0.25
192405,-0.24
192406,-0.25
192407,-0.38
192408,-0.51
192409,-0.35
192410,-0.35
192411,-0.43
192412,-0.43
192501,-0.44
192502,-0.36
