# Title: Northern Hemisphere Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
189311,-0.55
189312,-0.67
189401,-0.85
189402,-0.65
189403,-0.42
189404,-0.51
189405,-0.24
189406,-0.50
189407,-0.22
189408,-0.19
189409,-0.35
189410,-0.51
189411,-0.48
189412,-0.35
189501,-0.56
189502,-0.52
189503,-0.36
189504,-0.23
189505,-0.37
189506,-0.25
189507,-0.12
189508,-0.21
189509,-0.21
189510,-0.26
189511,-0.22
189512,-0.38
189601,-0.30
189602,-0.28
189603,-0.37
189604,-0.63
189605,-0.34
189606,-0.05
189607,-0.05
189608,-0.05
189609,-0.14
189610,0.05
189611,-0.26
189612,-0.24
189701,-0.22
189702,-0.44
189703,-0.36
189704,0.00
189705,-0.04
189706,-0.16
189707,0.04
189708,0.00
189709,-0.14
189710,-0.36
189711,-0.29
189712,-0.08
189801,-0.32
189802,-0.45
189803,-0.72
189804,-0.33
189805,-0.20
189806,-0.12
189807,-0.08
189808,-0.11
189809,-0.20
189810,-0.43
189811,-0.68
189812,-0.39
189901,-0.35
189902,-0.54
189903,-0.41
189904,-0.33
189905,-0.37
189906,-0.35
189907,-0.15
189908,-0.06
189909,0.00
189910,-0.18
189911,-0.01
189912,0.00
190001,-0.45
190002,-0.07
190003,0.08
190004,-0.15
190005,0.00
190006,-0.06
190007,-0.08
190008,-0.09
190009,-0.08
190010,0.00
190011,-0.14
190012,-0.01
190101,-0.35
190102,-0.12
190103,0.39
190104,0.19
190105,-0.14
190106,0.00
190107,-0.06
190108,-0.11
190109,-0.28
190110,-0.37
190111,-0.29
190112,-0.12
190201,-0.20
190202,-0.02
190203,-0.39
190204,-0.38
190205,-0.35
190206,-0.31
190207,-0.24
190208,-0.20
190209,-0.36
190210,-0.32
190211,-0.44
190212,-0.52
190301,-0.26
190302,-0.23
190303,-0.22
190304,-0.52
190305,-0.39
190306,-0.44
190307,-0.42
190308,-0.48
190309,-0.48
190310,-0.65
190311,-0.40
190312,-0.67
190401,-0.67
190402,-0.55
190403,-0.29
190404,-0.58
190405,-0.48
190406,-0.51
190407,-0.56
190408,-0.48
190409,-0.58
190410,-0.46
190411,-0.23
190412,-0.35
190501,-0.40
190502,-0.69
190503,-0.27
190504,-0.41
190505,-0.28
190506,-0.26
190507,-0.20
190508,-0.26
190509,-0.30
190510,-0.34
190511,-0.20
190512,-0.44
190601,-0.60
190602,-0.43
190603,-0.28
190604,0.06
190605,-0.24
190606,-0.17
190607,-0.22
190608,-0.21
190609,-0.22
190610,-0.14
190611,-0.25
190612,0.09
190701,-0.35
190702,-0.68
190703,-0.33
190704,-0.53
190705,-0.66
190706,-0.49
190707,-0.46
190708,-0.48
190709,-0.47
190710,-0.30
190711,-0.51
190712,-0.52
190801,-0.63
190802,-0.15
190803,-0.64
190804,-0.64
190805,-0.42
190806,-0.31
190807,-0.43
190808,-0.48
190809,-0.35
190810,-0.57
190811,-0.55
190812,-0.52
190901,-0.87
190902,-0.47
190903,-0.59
190904,-0.68
190905,-0.50
190906,-0.56
190907,-0.46
190908,-0.38
190909,-0.36
190910,-0.37
190911,-0.23
190912,-0.36
191001,-0.28
191002,-0.39
191003,-0.47
191004,-0.42
191005,-0.34
191006,-0.49
191007,-0.39
191008,-0.40
191009,-0.41
191010,-0.38
191011,-0.30
191012,-0.62
191101,-0.74
191102,-0.66
191103,-0.68
191104,-0.25
191105,-0.46
191106,-0.38
191107,-0.47
191108,-0.49
191109,-0.36
191110,-0.22
191111,-0.23
191112,-0.31
191201,-0.47
191202,-0.35
191203,-0.77
191204,-0.31
191205,-0.19
191206,-0.15
191207,-0.54
191208,-0.66
191209,-0.72
191210,-0.89
191211,-0.43
191212,-0.46
191301,-0.54
191302,-0.56
191303,-0.57
191304,-0.52
191305,-0.54
191306,-0.53
191307,-0.55
191308,-0.43
191309,-0.35
191310,-0.51
191311,-0.36
191312,0.02
191401,-0.10
191402,-0.21
191403,-0.40
191404,-0.36
191405,-0.23
191406,-0.27
191407,-0.35
191408,-0.30
191409,-0.27
191410,-0.02
191411,-0.09
191412,0.00
191501,-0.18
191502,-0.10
191503,-0.11
191504,0.02
191505,0.02
191506,-0.15
191507,-0.07
191508,-0.12
191509,-0.21
191510,-0.31
191511,-0.10
191512,-0.37
191601,-0.13
